Date,Close/Last,Open,High,Low
07/21/2016,87.8294,88.1411,88.6757,87.0816
07/20/2016,89.6409,90.5523,91.2291,89.3902
07/19/2016,90.1547,90.313,90.5838,89.7555
07/18/2016,90.9771,90.8565,91.4265,90.7352
07/15/2016,90.7529,90.5671,90.9514,89.6967
07/14/2016,90.8454,89.9343,90.9556,89.8211
07/13/2016,88.9537,89.7062,90.0371,88.478
07/12/2016,88.9426,86.9771,89.7516,86.9771
07/11/2016,85.0637,84.3995,85.5656,84.3776
07/08/2016,83.6571,82.8285,84.0778,82.8285
07/07/2016,82.1407,81.2753,82.6373,81.2663
07/06/2016,81.2469,80.4564,81.3909,79.1742
07/05/2016,81.5361,81.8913,81.8913,80.1822
07/01/2016,82.9063,81.8823,83.0299,81.8823
06/30/2016,81.8733,80.9585,81.8852,80.3961
06/29/2016,80.7796,79.6599,81.1968,79.5277
06/28/2016,78.867,78.098,78.924,77.623
06/27/2016,76.6068,78.4346,78.4346,75.5818
06/24/2016,79.6775,80.0573,81.0013,78.8115
06/23/2016,83.6501,84.3845,84.3845,82.8221
06/22/2016,83.2281,83.121,83.977,83.121
06/21/2016,82.9802,82.9086,83.2534,82.1538
06/20/2016,82.1162,82.2636,83.2145,81.8392
06/17/2016,81.0473,81.2855,81.7506,80.857
06/16/2016,81.0492,81.3682,81.6029,80.5211
06/15/2016,82.5657,82.829,83.4442,82.4806
06/14/2016,82.3058,84.1031,84.3181,81.5677
06/13/2016,84.4533,85.9699,86.0104,84.4288
06/10/2016,86.7856,87.8476,88.076,86.6883
06/09/2016,88.851,88.1368,89.0921,87.984
06/08/2016,87.4488,87.0692,88.1817,86.6733
06/07/2016,86.8411,84.7953,87.488,84.5155
06/06/2016,84.8383,84.157,84.9602,83.8642
06/03/2016,84.157,84.6261,84.6261,82.8279
06/02/2016,83.5491,83.471,84.2342,83.471
06/01/2016,83.7939,83.4192,83.8735,82.858
05/31/2016,83.7925,84.2685,84.4056,83.4237
05/27/2016,84.0557,83.5028,84.1758,83.4428
05/26/2016,83.3518,84.6627,84.6773,83.0298
05/25/2016,84.6871,84.6488,85.3401,84.6488
05/24/2016,84.4785,83.8551,84.5875,83.8551
05/23/2016,83.5015,84.1087,84.3982,83.4264
05/20/2016,84.1381,83.9492,84.7554,83.8041
05/19/2016,83.6206,84.2959,84.9147,82.7822
05/18/2016,84.8771,84.4311,85.966,84.2522
05/17/2016,84.7813,84.3277,85.9371,84.3277
05/16/2016,84.4055,83.7699,84.7461,83.3131
05/13/2016,83.328,83.4208,84.809,82.9683
05/12/2016,83.5095,86.3405,86.3405,83.203
05/11/2016,85.6962,86.0926,86.986,85.676
05/10/2016,86.3234,85.4773,86.3341,85.3154
05/09/2016,84.8551,85.2857,85.9259,84.8337
05/06/2016,85.2245,85.5582,85.667,83.7299
05/05/2016,86.311,86.7376,87.4086,86.2374
05/04/2016,86.3531,87.8278,87.8278,86.095
05/03/2016,88.4309,88.7844,88.7844,87.4725
05/02/2016,88.8648,89.3993,89.5901,88.645
04/29/2016,88.7344,89.4502,90.0918,88.2595
04/28/2016,89.298,90.6178,90.7932,89.1909
04/27/2016,90.5569,90.5484,91.45,90.3137
04/26/2016,90.6278,91.0311,91.7751,89.6134
04/25/2016,90.5636,91.425,92.0306,90.4614
04/22/2016,91.425,91.5562,92.0663,91.194
04/21/2016,93.3023,95.3178,95.3982,92.9632
04/20/2016,95.5831,96.5387,96.7977,95.535
04/19/2016,96.4173,95.3469,96.6541,95.3267
04/18/2016,94.7725,94.5863,94.9031,93.6652
04/15/2016,94.4993,94.2962,94.6927,93.2835
04/14/2016,94.249,94.1551,95.5017,94.1551
04/13/2016,94.1551,91.3404,94.274,91.3404
04/12/2016,91.3404,90.4611,91.7205,90.1213
04/11/2016,90.2645,90.6565,91.818,90.2645
04/08/2016,90.2253,90.0478,91.0071,89.8903
04/07/2016,89.5495,90.6069,91.0916,89.1508
04/06/2016,90.9794,90.9409,91.0717,89.8352
04/05/2016,91.1007,91.0531,91.7153,91.0109
04/04/2016,91.7128,91.6817,92.6968,91.0413
04/01/2016,89.3585,89.4648,89.5559,88.4203
03/31/2016,90.5563,90.6512,91.4599,90.5309
03/30/2016,90.6853,90.654,91.4621,90.5209
03/29/2016,90.1172,88.8087,90.1751,88.6316
03/28/2016,88.915,87.9622,89.3522,87.5283
03/24/2016,87.742,88.5873,88.5873,87.096
03/23/2016,88.9411,89.064,89.5533,87.7265
03/22/2016,89.2405,88.9294,89.8314,88.1634
03/21/2016,90.0621,88.9375,90.225,88.834
03/18/2016,88.8418,87.8492,89.4426,87.7841
03/17/2016,87.8159,86.9525,88.3051,86.734
03/16/2016,86.9525,85.0109,87.0969,85.0109
03/15/2016,85.3723,86.0343,86.0343,84.9975
03/14/2016,86.4581,86.4565,86.7172,85.8785
03/11/2016,86.6534,86.2222,86.909,86.1228
03/10/2016,85.4703,85.7446,86.002,84.228
03/09/2016,85.3469,84.8806,85.7322,84.4923
03/08/2016,84.9795,86.606,86.606,84.8978
03/07/2016,88.2292,88.154,88.7514,87.0058
03/04/2016,88.154,89.1175,89.8168,87.8342
03/03/2016,88.6148,86.0922,88.7257,86.0193
03/02/2016,86.0922,84.5267,86.0922,84.4475
03/01/2016,84.4829,83.7574,84.6641,83.1992
02/29/2016,83.0722,82.879,84.5078,82.6589
02/26/2016,83.0904,83.4344,83.8054,82.5862
02/25/2016,89.4727,88.6692,89.4919,87.9884
02/24/2016,88.4418,86.6421,88.4491,85.851
02/23/2016,87.4412,87.5278,88.2438,86.6362
02/22/2016,87.8964,86.0265,88.2658,86.0265
02/19/2016,85.6579,85.0354,86.3127,84.6621
02/18/2016,85.1366,82.8117,85.1387,82.8117
02/17/2016,82.4764,80.9498,82.4883,80.7672
02/16/2016,80.4988,78.9693,80.6685,78.2611
02/12/2016,78.5716,77.0234,78.5716,76.0259
02/11/2016,76.5221,76.5479,76.6957,75.1376
02/10/2016,76.5479,76.4212,77.3141,76.0814
02/09/2016,75.2965,72.6556,75.9993,72.2714
02/08/2016,73.4426,74.2052,74.2052,71.6413
02/05/2016,74.7721,77.6996,78.2501,74.4535
02/04/2016,77.613,76.5342,77.7128,76.0154
02/03/2016,76.5342,76.4749,76.7743,73.6173
02/02/2016,75.7481,78.2694,78.2856,75.2518
02/01/2016,78.9703,77.0035,79.3443,76.8442
01/29/2016,77.2828,74.0112,77.3141,73.6313
01/28/2016,74.0265,76.548,76.548,73.3109
01/27/2016,76.4219,77.7359,78.7721,76.0761
01/26/2016,77.1363,75.7827,77.15,75.1147
01/25/2016,75.4231,77.2319,77.6266,75.2447
01/22/2016,76.864,76.2297,77.7969,75.9378
01/21/2016,75.3028,74.4622,75.9921,73.5027
01/20/2016,74.4169,73.3197,75.5935,70.3039
01/19/2016,73.5724,75.1322,75.4991,72.9583
01/15/2016,74.4288,74.4801,75.3929,73.1501
01/14/2016,76.07,75.4343,76.6159,73.2647
01/13/2016,75.3241,78.2387,78.9593,74.8052
01/12/2016,78.2387,78.4217,78.5062,77.1108
01/11/2016,77.8518,78.4761,78.7729,76.5545
01/08/2016,78.082,80.0332,80.5885,77.9366
01/07/2016,79.584,81.642,81.642,79.0624
01/06/2016,82.6305,82.1951,83.6742,81.9508
01/05/2016,83.0881,83.7772,83.9735,82.2081
01/04/2016,83.6679,85.183,85.183,83.138
12/31/2015,86.9796,87.5442,87.5552,86.7141
12/30/2015,87.8721,89.4764,89.5796,87.8564
12/29/2015,89.5699,89.3588,89.8352,88.6647
12/28/2015,89.1689,90.3696,90.6428,88.6258
12/25/2015,90.4869,0.00,0.00,0.00
12/24/2015,90.4869,89.8401,91.0417,89.7614
12/23/2015,89.8965,89.5838,90.0723,88.7511
12/22/2015,89.4141,89.8302,89.9398,88.5693
12/21/2015,89.5469,88.5888,89.9694,88.5888
12/18/2015,87.7348,88.5573,89.5882,87.6477
12/17/2015,88.8055,90.1272,90.9009,88.6794
12/16/2015,89.9294,88.8378,90.1955,88.6498
12/15/2015,88.6922,87.8131,88.9748,87.6732
12/14/2015,87.1577,87.1344,87.9476,85.4311
12/11/2015,87.1344,89.1395,89.1703,86.9725
12/10/2015,90.469,89.9068,91.191,89.6816
12/09/2015,89.5889,90.4306,91.9818,89.0024
12/08/2015,90.6883,92.2938,92.2952,90.0704
12/07/2015,93.2228,93.218,94.8663,92.9829
12/04/2015,92.7533,91.6232,92.9573,91.6232
12/03/2015,90.9484,91.8164,93.2481,90.8119
12/02/2015,91.5125,91.2164,92.0415,90.9563
12/01/2015,90.4994,89.6435,90.5268,89.2409
11/30/2015,88.7797,90.0792,90.5418,88.4696
11/27/2015,90.2173,90.4768,90.7823,89.7088
11/26/2015,90.2157,0.00,0.00,0.00
11/25/2015,90.2157,90.7913,90.8684,89.9959
11/24/2015,90.8934,91.5771,91.7255,89.6802
11/23/2015,93.105,92.7763,93.6005,92.0514
11/20/2015,92.7708,91.6435,92.8626,91.6226
11/19/2015,91.535,90.2042,91.681,90.2042
11/18/2015,89.8838,89.2058,89.9229,88.1497
11/17/2015,88.6395,89.0573,90.5294,88.468
11/16/2015,88.7504,88.3249,88.8549,87.0356
11/13/2015,89.2761,89.1883,89.897,88.0353
11/12/2015,89.4818,90.2732,90.527,89.4178
11/11/2015,90.4462,91.0132,91.5462,90.4211
11/10/2015,90.6965,91.0077,91.5516,90.0557
11/09/2015,91.0875,92.8901,93.3022,91.0302
11/06/2015,93.5719,93.1583,93.8847,92.82
11/05/2015,93.0504,92.4198,93.2912,92.0134
11/04/2015,92.5918,93.8207,93.8567,92.0962
11/03/2015,93.7536,93.3326,93.9322,92.6151
11/02/2015,92.5168,91.7472,93.0437,91.708
10/30/2015,91.4883,91.3057,92.5092,91.2694
10/29/2015,91.2246,90.9021,91.6235,90.3824
10/28/2015,91.2514,92.0322,92.3719,90.591
10/27/2015,91.9691,93.8325,93.9619,90.6041
10/26/2015,94.0527,93.6149,94.3903,93.1626
10/23/2015,93.7794,93.7335,94.2686,93.1604
10/22/2015,93.0577,91.3067,93.3939,91.2523
10/21/2015,90.8866,92.3418,92.7189,90.8215
10/20/2015,92.7395,92.7513,93.5291,92.1078
10/19/2015,92.6396,91.839,92.9896,91.4605
10/16/2015,91.7588,92.7317,92.7317,91.0283
10/15/2015,93.2514,91.2815,93.4262,90.5927
10/14/2015,90.8528,90.852,92.0257,90.4527
10/13/2015,90.2768,92.1986,92.2718,90.1713
10/12/2015,93.5907,91.962,93.9531,91.9018
10/09/2015,91.5275,89.483,91.7625,89.3437
10/08/2015,89.0512,87.889,89.2133,87.0859
10/07/2015,87.889,86.3686,87.909,85.45
10/06/2015,86.2176,88.7339,89.0581,86.1751
10/05/2015,88.7317,87.0658,88.9432,86.9148
10/02/2015,86.2823,85.7169,86.2837,84.1924
10/01/2015,86.5548,86.3431,86.6414,85.1568
09/30/2015,86.5018,85.3591,86.5282,84.923
09/29/2015,84.8562,84.4135,85.5662,84.0646
09/28/2015,84.4135,85.0214,85.0527,82.5163
09/25/2015,85.5282,86.2371,86.4345,84.9978
09/24/2015,85.4609,85.9224,86.0031,84.3374
09/23/2015,86.5105,86.9146,87.2389,85.5478
09/22/2015,86.5976,88.4214,88.4214,85.9573
09/21/2015,89.2783,89.7792,90.6152,88.7356
09/18/2015,89.5373,90.3392,90.5844,89.434
09/17/2015,90.842,89.2063,91.7752,89.1786
09/16/2015,89.1942,88.2887,89.4799,88.0982
09/15/2015,88.2747,88.059,88.6256,87.5539
09/14/2015,87.7487,87.5773,87.7691,87.0282
09/11/2015,87.5773,87.3178,87.8833,86.9421
09/10/2015,87.2692,87.1702,87.8791,86.6921
09/09/2015,87.1119,87.95,88.4567,86.9009
09/08/2015,87.1757,86.2372,87.5048,86.2308
09/07/2015,85.1249,0.00,0.00,0.00
09/04/2015,85.1249,83.8437,85.8637,83.6906
09/03/2015,84.5313,85.267,86.2005,84.4706
09/02/2015,85.0597,82.5703,85.0844,82.5703
09/01/2015,82.087,82.3973,83.1149,81.6649
08/31/2015,83.6277,83.7202,84.7782,83.595
08/28/2015,83.9405,84.0911,84.6884,83.5418
08/27/2015,83.9744,83.7455,84.6659,82.5767
08/26/2015,82.6175,82.9278,83.3046,80.106
08/25/2015,81.7786,84.3468,85.0757,81.7532
08/24/2015,81.8395,79.7549,84.7586,76.9858
08/21/2015,85.5333,87.7765,88.2192,85.4781
08/20/2015,88.6688,90.3196,90.7133,88.6142
08/19/2015,91.2811,91.7217,92.1435,90.518
08/18/2015,92.0367,92.821,93.1239,91.4214
08/17/2015,93.3084,91.9358,93.5375,91.7568
08/14/2015,92.1093,92.3973,92.8941,91.7026
08/13/2015,92.7015,93.2372,93.4887,91.632
08/12/2015,93.0288,93.4603,93.4987,90.1165
08/11/2015,94.0853,94.20,95.1215,93.2646
08/10/2015,94.3117,93.8779,95.0791,93.8099
08/07/2015,93.4122,93.9139,94.7295,93.0727
08/06/2015,93.9424,95.345,95.9699,93.6195
08/05/2015,95.2481,95.4998,96.2275,95.2481
08/04/2015,95.0608,94.7231,95.5597,94.5092
08/03/2015,94.2646,93.2225,94.8553,93.0207
07/31/2015,92.8397,92.0869,93.0473,91.8823
07/30/2015,90.9892,91.2894,91.432,90.3079
07/29/2015,91.3389,90.4614,92.3087,90.1924
07/28/2015,90.6254,90.1117,90.9883,89.8449
07/27/2015,89.7278,91.8251,91.8251,89.0727
07/24/2015,93.013,96.0241,96.1476,92.7556
07/23/2015,95.6399,97.4105,98.3157,95.3268
07/22/2015,96.0143,95.9514,96.5437,95.6998
07/21/2015,96.2021,95.7832,96.5888,95.5152
07/20/2015,95.2207,96.9713,96.9713,95.1235
07/17/2015,96.753,96.6995,97.4355,96.384
07/16/2015,96.3919,96.6398,97.3991,96.2537
07/15/2015,95.9261,95.7537,96.5961,94.6163
07/14/2015,96.6183,96.815,97.0315,95.863
07/13/2015,97.3284,96.4725,97.5947,96.4725
07/10/2015,95.0345,93.1567,95.1297,93.1567
07/09/2015,91.8541,92.0676,92.5475,91.7517
07/08/2015,90.4033,91.6153,91.7084,89.8549
07/07/2015,92.3787,92.0711,92.5237,89.938
07/06/2015,91.8492,91.9231,92.5904,90.8128
07/03/2015,92.4602,0.00,0.00,0.00
07/02/2015,92.4602,92.6677,93.6574,91.8755
07/01/2015,92.55,95.1372,95.3263,91.1468
06/30/2015,93.9858,93.3109,94.9744,93.2426
06/29/2015,92.5742,94.4123,95.2763,92.5545
06/26/2015,95.9578,96.7583,96.9601,95.7843
06/25/2015,97.2444,97.912,98.3531,96.972
06/24/2015,97.5409,98.3042,98.7096,97.3509
06/23/2015,98.0896,98.4461,98.9181,97.7957
06/22/2015,97.9467,97.0507,97.9998,97.0018
06/19/2015,95.7218,95.0792,96.2174,94.7871
06/18/2015,94.7533,93.3575,94.8895,93.3008
06/17/2015,92.9353,92.6748,93.2184,92.2394
06/16/2015,92.8873,93.0907,93.6608,92.4844
06/15/2015,93.1831,93.8986,93.9719,92.8226
06/12/2015,94.4347,93.3201,94.7277,93.2618
06/11/2015,93.421,93.0777,93.9714,92.7998
06/10/2015,92.9702,92.4057,94.0794,92.2817
06/09/2015,92.0094,91.758,92.3244,89.9329
06/08/2015,92.8893,95.7633,95.9421,92.6768
06/05/2015,95.7633,95.3842,96.0027,94.7218
06/04/2015,95.5681,96.2493,97.2107,95.2547
06/03/2015,96.3671,96.1103,96.5522,95.5899
06/02/2015,95.7843,94.9627,96.3005,94.7687
06/01/2015,96.2095,95.3561,96.4649,94.3509
05/29/2015,94.8147,94.2767,95.2085,94.2377
05/28/2015,94.4493,94.9996,94.9996,93.8936
05/27/2015,95.1282,93.786,95.1783,93.786
05/26/2015,93.177,95.9895,96.0262,92.975
05/25/2015,95.4716,0.00,0.00,0.00
05/22/2015,95.4716,96.0942,96.4753,95.1369
05/21/2015,95.7419,96.5393,96.8142,95.7059
05/20/2015,96.3601,101.2394,101.2394,96.2684
05/19/2015,100.9998,102.5629,102.6849,100.9179
05/18/2015,102.1246,102.0451,102.5505,101.4909
05/15/2015,102.1715,102.218,102.58,101.836
05/14/2015,101.7073,101.1529,102.0691,101.1141
05/13/2015,100.4456,101.967,102.5304,100.3766
05/12/2015,101.2767,101.7108,101.7733,101.061
05/11/2015,102.2054,102.0016,102.8625,101.8884
05/08/2015,102.0487,101.8577,102.8786,101.8577
05/07/2015,100.943,99.3739,101.5128,99.3739
05/06/2015,99.6743,100.2534,100.629,98.7992
05/05/2015,100.3247,101.4282,101.5879,100.2331
05/04/2015,101.8585,103.0903,103.5656,101.8024
05/01/2015,103.1206,101.2873,103.4606,101.1734
04/30/2015,100.3785,101.3467,102.2654,99.8801
04/29/2015,101.6937,103.7896,103.9564,100.7865
04/28/2015,104.6499,104.8185,105.7175,102.7966
04/27/2015,104.8768,105.6323,105.7374,104.6754
04/24/2015,105.1368,103.9124,105.5454,103.9039
04/23/2015,103.1302,102.9787,103.7061,102.4461
04/22/2015,103.1822,103.4269,103.677,102.5457
04/21/2015,103.1889,102.0039,103.3613,101.615
04/20/2015,101.783,100.6395,101.8134,100.0172
04/17/2015,99.9324,100.7443,100.7443,99.8347
04/16/2015,100.7443,100.1703,101.4574,99.9641
04/15/2015,99.8477,100.751,101.4149,99.4975
04/14/2015,99.9955,100.4082,100.7906,99.6548
04/13/2015,100.4376,100.0807,101.67,100.0618
04/10/2015,100.1823,100.3241,101.0214,100.1233
04/09/2015,100.1407,100.723,101.2668,99.3792
04/08/2015,100.4417,98.6588,100.5952,98.5608
04/07/2015,98.0999,98.2197,99.0329,98.0476
04/06/2015,97.7361,97.471,98.1724,96.7961
04/03/2015,97.8999,0.00,0.00,0.00
04/02/2015,97.8999,99.831,100.2377,97.8517
04/01/2015,99.5248,101.0053,101.0221,99.3268
03/31/2015,101.7603,102.3403,102.3695,101.34
03/30/2015,102.4688,102.662,103.1299,102.125
03/27/2015,102.2282,100.3465,102.4167,100.3465
03/26/2015,100.0054,99.8145,100.8916,98.8623
03/25/2015,101.6402,105.0205,105.0205,101.5506
03/24/2015,104.913,104.5715,105.213,104.3649
03/23/2015,104.7847,105.8106,106.0384,104.7486
03/20/2015,105.7044,105.1135,105.8241,104.8233
03/19/2015,105.0427,104.6334,105.0904,104.2394
03/18/2015,104.2633,103.8312,104.762,103.1425
03/17/2015,103.8394,102.7097,104.0919,102.557
03/16/2015,102.2395,101.6421,102.3556,101.5738
03/13/2015,100.8696,100.933,101.8162,100.2721
03/12/2015,100.8266,99.1946,100.9796,99.158
03/11/2015,98.697,97.9539,98.9654,97.3605
03/10/2015,97.9309,99.3103,99.4751,97.5959
03/09/2015,99.4772,100.1884,100.6116,99.1033
03/06/2015,99.9816,101.2663,101.7413,99.86
03/05/2015,101.7141,102.1387,102.2143,101.0394
03/04/2015,101.9638,102.0821,102.2789,101.2967
03/03/2015,102.6795,101.3902,102.8277,101.1323
03/02/2015,101.9165,100.9213,102.4374,100.9213
02/27/2015,100.8121,102.6118,102.8422,100.7999
02/26/2015,102.6323,102.8054,103.0361,101.2726
02/25/2015,102.1647,105.1818,105.1818,102.0528
02/24/2015,105.3398,103.0764,105.4178,102.6201
02/23/2015,103.6127,103.1781,103.9833,102.7294
02/20/2015,102.8601,101.2207,102.9125,100.5424
02/19/2015,101.2616,102.4238,103.1717,101.1495
02/18/2015,100.9653,99.7249,100.9653,99.4013
02/17/2015,99.7249,101.3798,101.7593,99.6431
02/16/2015,101.0589,0.00,0.00,0.00
02/13/2015,101.0589,99.9553,101.1447,99.8183
02/12/2015,100.45,99.0058,100.6714,98.5145
02/11/2015,99.7817,100.6634,100.7671,99.1216
02/10/2015,100.1846,99.1339,100.2961,98.7598
02/09/2015,98.3446,99.7093,99.9697,97.889
02/06/2015,101.1361,101.7521,102.5703,100.8133
02/05/2015,102.1026,102.2363,102.2363,100.4896
02/04/2015,102.2936,100.3547,102.8184,100.3547
02/03/2015,100.0567,100.2428,100.848,98.8173
02/02/2015,100.778,101.2067,101.3421,97.7482
01/30/2015,101.4876,104.8638,105.451,101.1294
01/29/2015,107.5751,104.7136,107.7572,103.9185
01/28/2015,104.5763,107.3759,107.782,104.2601
01/27/2015,106.8883,106.8869,107.822,106.1192
01/26/2015,108.1023,107.2775,108.1578,107.0287
01/23/2015,107.3022,107.5345,107.9467,106.3615
01/22/2015,107.5074,105.072,107.6293,104.5888
01/21/2015,103.5191,102.982,104.4645,102.318
01/20/2015,103.3373,101.4353,103.3859,101.3294
01/19/2015,100.2332,0.00,0.00,0.00
01/16/2015,100.2332,98.8928,100.2454,98.3751
01/15/2015,99.2414,99.2889,100.7159,98.861
01/14/2015,99.0612,99.3244,100.3179,98.0269
01/13/2015,100.5346,101.0249,102.6336,99.6114
01/12/2015,99.7538,99.8128,100.4511,98.5413
01/09/2015,99.968,102.0043,102.2582,99.9235
01/08/2015,101.7582,100.8173,102.4599,100.4757
01/07/2015,100.1903,100.2889,100.9906,99.17
01/06/2015,99.5421,101.9545,102.2483,98.1312
01/05/2015,101.5166,103.1315,103.2783,101.0949
01/02/2015,103.1982,104.7191,104.8935,102.4489
01/01/2015,104.1805,0.00,0.00,0.00
12/31/2014,104.1805,103.66,104.92,103.6518
12/30/2014,103.1709,101.8544,103.5104,101.7503
12/29/2014,101.8729,101.2007,102.0887,100.0706
12/26/2014,101.2007,100.4758,101.4585,100.1778
12/25/2014,100.2603,0.00,0.00,0.00
12/24/2014,100.2603,98.784,100.4211,98.784
12/23/2014,98.3617,99.1976,99.252,97.739
12/22/2014,98.9808,98.3214,99.7079,98.3214
12/19/2014,98.0019,97.3572,98.376,97.0667
12/18/2014,97.5347,96.0349,97.966,95.091
12/17/2014,95.1316,92.5603,95.4397,92.3964
12/16/2014,92.5603,95.5984,95.6445,92.5603
12/15/2014,95.8687,96.42,97.0189,94.3291
12/12/2014,96.1215,98.3113,98.6671,96.1099
12/11/2014,97.7504,97.6214,98.4109,97.4479
12/10/2014,96.5826,97.7539,98.6764,96.4554
12/09/2014,96.4639,96.9931,97.1201,95.1269
12/08/2014,99.7207,99.8994,100.8449,99.4178
12/05/2014,99.8994,99.4986,100.8707,99.4986
12/04/2014,98.7222,98.916,99.5769,98.552
12/03/2014,97.0216,96.2026,97.2093,95.7877
12/02/2014,96.4277,96.5843,98.1739,95.8682
12/01/2014,96.6369,99.1471,99.2633,96.3062
11/28/2014,98.4404,94.7232,99.6827,94.7232
11/27/2014,94.7232,0.00,0.00,0.00
11/26/2014,94.7232,94.5972,94.9039,94.2612
11/25/2014,94.4009,93.8385,94.8981,93.7125
11/24/2014,93.8079,93.1536,93.9269,93.0532
